sample_id,station_id,latitude,longitude,level_code,tara_nitrate_level,ebi_nitrate_level,darwin_nitrate_level,nitrate_level,tara_temperature,ebi_temperature,temperature,tara_salinity_level,ebi_salinity_level,salinity_level,tara_oxygen_level,ebi_oxygen_level,darwin_oxygen_level,oxygen_level,darwin_alkalinity
TARA_B010000717,TARA_206,70.9574,-53.5989,SRF,3.826500,,7.599552,3.826500,1.545800,,1.545800,32.268000,,32.268000,329.473900,,344.497070,329.473900,2174.773400
TARA_B010000773,TARA_205,72.4693,-71.8920,SRF,-4.292200,,8.516761,-4.292200,-0.403100,,-0.403100,32.175900,,32.175900,352.609200,,365.830320,352.609200,2175.880100
TARA_B010000794,TARA_201,74.2987,-85.7806,SRF,1.646100,,10.157342,1.646100,-1.532800,,-1.532800,31.006800,,31.006800,372.162100,,385.374880,372.162100,2176.284200
TARA_B010000804,TARA_201,74.3050,-85.6552,MES,3.102000,,,3.102000,-0.565620,,-0.565620,32.879800,,32.879800,286.773100,,,286.773100,
TARA_B010000903,TARA_196,71.8895,-154.9101,SRF,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_B010000972,TARA_180,74.8023,76.1478,SRF,0.000000,,13.792972,13.792972,-1.001800,,-1.001800,29.383500,,29.383500,368.143100,,373.814400,368.143100,2165.417700
TARA_B010001016,TARA_208,69.1136,-51.5086,SRF,1.679100,,0.000000,1.679100,3.211500,,3.211500,33.151300,,33.151300,303.026800,,0.000000,303.026800,0.000000
TARA_B010001077,TARA_209,64.7000,-52.9960,MES,9.379100,,,9.379100,4.264300,,4.264300,34.816900,,34.816900,271.875400,,,271.875400,
TARA_B100000015,TARA_034,18.4417,39.8567,DCM,-0.392680,,19.367791,-0.392680,27.671300,,27.671300,38.815900,,38.815900,183.759200,,191.851750,183.759200,1990.571700
TARA_B100000211,TARA_052,-16.9534,53.9601,DCM,0.531700,,,0.531700,27.051100,,27.051100,34.958700,,34.958700,192.391200,,,192.391200,
TARA_B100000264,TARA_046,-0.6625,73.1610,SRF,0.358050,,13.803932,0.358050,30.120900,,30.120900,35.277400,,35.277400,184.874900,,197.496320,184.874900,1954.356900
TARA_B100000400,TARA_062,-22.3368,40.3412,SRF,-0.342970,,11.755020,-0.342970,25.083400,,25.083400,35.491500,,35.491500,199.614300,,212.853600,199.614300,1967.207900
TARA_B100000406,TARA_064,-29.5333,37.9117,DCM,-0.342970,,12.088309,-0.342970,22.234800,,22.234800,35.500600,,35.500600,208.144400,,223.785250,208.144400,1972.431200
TARA_B100000521,TARA_078,-30.1367,-43.2899,SRF,-0.317610,,13.948180,-0.317610,19.845800,,19.845800,36.495300,,36.495300,221.795400,,226.353320,221.795400,1973.025600
TARA_B100000528,TARA_078,-30.1367,-43.2899,SRF,-0.317610,,13.948180,-0.317610,19.845800,,19.845800,36.495300,,36.495300,221.795400,,226.353320,221.795400,1973.025600
TARA_B100000782,TARA_084,-60.2287,-60.6476,SRF,24.595100,,23.275087,24.595100,1.836100,,1.836100,33.882100,,33.882100,338.392200,,343.637330,338.392200,2321.467000
TARA_B100000796,TARA_085,-62.2231,-49.2139,DCM,30.052300,,,30.052300,0.474290,,0.474290,34.517000,,34.517000,345.485800,,,345.485800,
TARA_B100001122,TARA_125,-8.9111,-142.5571,SRF,4.532500,,5.219904,4.532500,26.781500,,26.781500,35.595300,,35.595300,187.243300,,203.374240,187.243300,1990.160000
TARA_B100001990,TARA_138,6.3332,-102.9432,SRF,0.353410,,2.672438,0.353410,26.684900,,26.684900,33.659100,,33.659100,197.046200,,206.380480,197.046200,1926.605700
TARA_B100001995,TARA_138,6.3332,-102.9432,SRF,0.353410,,2.672438,0.353410,26.684900,,26.684900,33.659100,,33.659100,197.046200,,206.380480,197.046200,1926.605700
TARA_B110000103,TARA_175,79.2021,66.5055,ZZZ,11.534100,,15.406708,11.534100,1.089200,,1.089200,35.074700,,35.074700,289.394600,,356.307680,289.394600,2181.718800
TARA_B110000445,TARA_210,61.5427,-55.9869,SRF,2.987800,,12.032360,2.987800,5.361300,,5.361300,34.399500,,34.399500,293.404300,,311.197000,293.404300,2204.988000
TARA_B110000446,TARA_210,61.5427,-55.9869,SRF,2.987800,,12.032360,2.987800,5.361300,,5.361300,34.399500,,34.399500,293.404300,,311.197000,293.404300,2204.988000
TARA_B110000506,TARA_180,74.8023,76.1478,SRF,0.000000,,13.792972,13.792972,-1.001800,,-1.001800,29.383500,,29.383500,368.143100,,373.814400,368.143100,2165.417700
TARA_B110000510,TARA_180,74.8024,76.1503,ZZZ,0.000000,,13.813420,13.813420,-1.772300,,-1.772300,33.908200,,33.908200,315.549700,,373.975770,315.549700,2165.644300
TARA_B110001438,TARA_155,54.5451,-16.7943,DCM,8.195100,,15.607829,8.195100,10.909400,,10.909400,35.508700,,35.508700,264.191900,,280.240900,264.191900,2155.588900
TARA_E500000150,TARA_023,42.1735,17.7252,DCM,0.000000,,12.568941,12.568941,15.442500,,15.442500,38.628000,,38.628000,223.442700,,251.593050,223.442700,2235.967800
TARA_E500000158,TARA_025,39.3888,19.3905,SRF,0.000000,,13.616570,13.616570,18.344200,,18.344200,38.363900,,38.363900,218.153100,,225.910190,218.153100,2196.083500
TARA_E500000241,TARA_025,39.3888,19.3905,SRF,0.000000,,13.616570,13.616570,18.344200,,18.344200,38.363900,,38.363900,218.153100,,225.910190,218.153100,2196.083500
TARA_E500000302,TARA_025,39.3888,19.3905,SRF,0.000000,,13.616570,13.616570,18.344200,,18.344200,38.363900,,38.363900,218.153100,,225.910190,218.153100,2196.083500
TARA_E500000322,TARA_025,39.3888,19.3905,SRF,0.000000,,13.616570,13.616570,18.344200,,18.344200,38.363900,,38.363900,218.153100,,225.910190,218.153100,2196.083500
TARA_E500000338,TARA_025,39.3888,19.3905,SRF,0.000000,,13.616570,13.616570,18.344200,,18.344200,38.363900,,38.363900,218.153100,,225.910190,218.153100,2196.083500
TARA_G000000056,TARA_041,14.5536,70.0128,DCM,-0.349110,,13.993898,-0.349110,27.190500,,27.190500,36.676200,,36.676200,153.905000,,206.025850,153.905000,1911.543200
TARA_G000000100,TARA_045,0.0033,71.6428,SRF,1.866100,,13.467190,1.866100,30.462400,,30.462400,35.319800,,35.319800,184.818000,,197.266710,184.818000,1958.205700
TARA_G000000123,TARA_046,-0.6625,73.1610,SRF,0.358050,,13.803932,0.358050,30.120900,,30.120900,35.277400,,35.277400,184.874900,,197.496320,184.874900,1954.356900
TARA_G000000202,TARA_042,6.0001,73.8955,SRF,-1.780900,,14.227695,-1.780900,29.978200,,29.978200,34.724900,,34.724900,188.904600,,196.882920,188.904600,1928.635600
TARA_G000000349,TARA_100,-12.9723,-96.0122,DCM,1.185500,,8.249334,1.185500,19.972700,,19.972700,35.636800,,35.636800,224.408400,,223.316390,224.408400,2042.135500
TARA_G000000426,TARA_102,-5.2626,-85.3126,SRF,0.000000,,6.780498,6.780498,0.000000,,,0.000000,,,0.000000,,214.054870,214.054870,2086.256300
TARA_G000000765,TARA_137,14.1815,-116.6934,DCM,4.507700,,,4.507700,23.710400,,23.710400,34.429000,,34.429000,160.419500,,,160.419500,
TARA_G000000875,TARA_065,-35.2421,26.3048,DCM,0.000000,,12.810086,12.810086,21.814400,,21.814400,0.000000,,,206.402000,,228.376770,206.402000,1973.263900
TARA_G000000935,TARA_062,-22.3368,40.3412,SRF,-0.342970,,11.755020,-0.342970,25.083400,,25.083400,35.491500,,35.491500,199.614300,,212.853600,199.614300,1967.207900
TARA_G000000938,TARA_062,-22.3368,40.3412,SRF,-0.342970,,11.755020,-0.342970,25.083400,,25.083400,35.491500,,35.491500,199.614300,,212.853600,199.614300,1967.207900
TARA_G000001868,TARA_125,-8.9058,-142.6179,MIX,7.582200,,,7.582200,26.773400,,26.773400,35.598600,,35.598600,175.335600,,,175.335600,
TARA_G000001929,TARA_067,-32.1200,17.6987,SRF,1.288400,,13.116124,1.288400,12.712000,,12.712000,35.012900,,35.012900,241.765700,,253.205000,241.765700,2012.607800
TARA_G000002106,TARA_123,-8.9085,-140.2813,SRF,4.043400,,5.260845,4.043400,26.605200,,26.605200,35.519400,,35.519400,190.787900,,204.063110,190.787900,1990.520800
TARA_G000002253,TARA_084,-60.4016,-60.4488,SRF,25.297500,,23.266821,25.297500,1.966500,,1.966500,0.000000,,,338.738300,,343.597470,338.738300,2321.340000
TARA_G000002260,TARA_084,-60.2287,-60.6476,SRF,24.595100,,23.275087,24.595100,1.836100,,1.836100,33.882100,,33.882100,338.392200,,343.637330,338.392200,2321.467000
TARA_G000002493,TARA_078,-30.2163,-43.2750,SRF,-0.215500,,13.948180,-0.215500,19.871600,,19.871600,36.489500,,36.489500,222.233700,,226.353320,222.233700,1973.025600
TARA_G000002528,TARA_076,-21.0292,-35.3498,DCM,0.512830,,,0.512830,22.178300,,22.178300,37.030600,,37.030600,203.754200,,,203.754200,
TARA_G100000075,TARA_042,5.9997,73.9015,SRF,-0.773640,,14.253603,-0.773640,30.014900,,30.014900,34.731400,,34.731400,189.057100,,197.059840,189.057100,1930.199300
TARA_G100000080,TARA_042,5.9997,73.9015,DCM,-0.616680,,,-0.616680,28.386500,,28.386500,35.195700,,35.195700,161.110200,,,161.110200,
TARA_G100000192,TARA_041,14.5600,70.0117,SRF,0.028810,,13.983517,0.028810,29.109000,,29.109000,36.271700,,36.271700,187.543100,,198.711070,187.543100,1926.653700
TARA_G100000207,TARA_041,14.5741,69.9988,SRF,-1.521100,,13.950170,-1.521100,29.093900,,29.093900,36.243000,,36.243000,187.423800,,198.948650,187.423800,1927.399700
TARA_G100000220,TARA_041,14.5741,69.9988,SRF,-1.521100,,13.950170,-1.521100,29.093900,,29.093900,36.243000,,36.243000,187.423800,,198.948650,187.423800,1927.399700
TARA_G100000234,TARA_041,14.5644,70.0096,DCM,-0.349110,,,-0.349110,27.190500,,27.190500,36.676200,,36.676200,153.905000,,,153.905000,
TARA_G100000239,TARA_041,14.5644,70.0096,DCM,-0.349110,,,-0.349110,27.190500,,27.190500,36.676200,,36.676200,153.905000,,,153.905000,
TARA_G100000449,TARA_039,18.5839,66.4727,DCM,-0.512730,,14.285589,-0.512730,26.266500,,26.266500,36.681900,,36.681900,164.101000,,206.210340,164.101000,1904.011700
TARA_G100000583,TARA_038,19.0284,64.5126,DCM,1.081000,,14.591483,1.081000,25.777700,,25.777700,0.000000,,,146.548700,,208.617860,146.548700,1903.776500
TARA_G100000585,TARA_038,19.0393,64.4913,SRF,0.891260,,14.481865,0.891260,26.223500,,26.223500,36.790500,,36.790500,199.803600,,208.202560,199.803600,1906.783000
TARA_G100000620,TARA_038,19.0235,64.5256,DCM,1.081000,,14.591483,1.081000,25.777700,,25.777700,0.000000,,,146.548700,,208.617860,146.548700,1903.776500
TARA_G100000667,TARA_037,20.8457,63.5851,MES,21.888400,,,21.888400,22.623200,,22.623200,36.522200,,36.522200,47.720700,,,47.720700,
TARA_G100000925,TARA_034,18.3967,39.8767,SRF,0.051463,,17.985404,0.051463,27.611000,,27.611000,38.829000,,38.829000,184.244500,,198.869860,184.244500,1982.632000
TARA_G100000982,TARA_034,18.4417,39.8567,DCM,-0.392680,,19.367791,-0.392680,27.671300,,27.671300,38.815900,,38.815900,183.759200,,191.851750,183.759200,1990.571700
TARA_G100000987,TARA_034,18.4417,39.8567,DCM,-0.392680,,19.367791,-0.392680,27.671300,,27.671300,38.815900,,38.815900,183.759200,,191.851750,183.759200,1990.571700
TARA_G100001122,TARA_046,-0.6625,73.1610,SRF,0.358050,,13.803932,0.358050,30.120900,,30.120900,35.277400,,35.277400,184.874900,,197.496320,184.874900,1954.356900
TARA_G100001156,TARA_045,0.2153,71.8436,SRF,1.866100,,13.467190,1.866100,30.462400,,30.462400,35.319800,,35.319800,184.818000,,197.266710,184.818000,1958.205700
TARA_G100001216,TARA_045,0.0033,71.6428,SRF,1.866100,,13.467190,1.866100,30.462400,,30.462400,35.319800,,35.319800,184.818000,,197.266710,184.818000,1958.205700
TARA_G100001535,TARA_046,-0.6623,73.1629,SRF,0.358050,,13.803932,0.358050,30.120900,,30.120900,35.277400,,35.277400,184.874900,,197.496320,184.874900,1954.356900
TARA_G100001820,TARA_046,-0.6625,73.1610,SRF,0.358050,,13.803932,0.358050,30.120900,,30.120900,35.277400,,35.277400,184.874900,,197.496320,184.874900,1954.356900
TARA_G100001911,TARA_065,-35.2351,26.3022,SRF,0.000000,,12.802575,12.802575,21.814200,,21.814200,0.000000,,,206.444100,,228.414050,206.444100,1973.179300
TARA_G100001941,TARA_065,-35.1808,26.2879,SRF,0.000000,,12.802575,12.802575,21.819700,,21.819700,35.613900,,35.613900,206.206200,,228.414050,206.206200,1973.179300
TARA_G100001988,TARA_066,-34.9449,17.9189,SRF,2.384800,,14.088745,2.384800,15.028500,,15.028500,35.489900,,35.489900,238.929900,,242.565550,238.929900,1994.753800
TARA_G100002070,TARA_066,-34.9363,17.9366,SRF,2.384800,,14.088745,2.384800,15.028500,,15.028500,35.489900,,35.489900,238.929900,,242.565550,238.929900,1994.753800
TARA_G100002139,TARA_070,-20.4107,-3.1775,SRF,1.138700,,14.491161,1.138700,19.820700,,19.820700,36.545200,,36.545200,215.639100,,232.221660,215.639100,1937.420800
TARA_G100002164,TARA_070,-20.4107,-3.1775,SRF,1.138700,,14.491161,1.138700,19.820700,,19.820700,36.545200,,36.545200,215.639100,,232.221660,215.639100,1937.420800
TARA_G100002315,TARA_070,-20.4112,-3.1757,SRF,1.138700,,14.491161,1.138700,19.820700,,19.820700,36.545200,,36.545200,215.639100,,232.221660,215.639100,1937.420800
TARA_G100002445,TARA_067,-32.2188,17.7054,SRF,0.910270,,13.116124,0.910270,12.830200,,12.830200,35.009600,,35.009600,248.259100,,253.205000,248.259100,2012.607800
TARA_G100002448,TARA_068,-31.0292,4.6742,DCM,0.000000,,13.341141,13.341141,16.786700,,16.786700,35.856300,,35.856300,232.106800,,246.083240,232.106800,1977.899000
TARA_G100002455,TARA_067,-32.1745,17.6991,SRF,1.288400,,13.116124,1.288400,12.712000,,12.712000,35.012900,,35.012900,241.765700,,253.205000,241.765700,2012.607800
TARA_G100002523,TARA_068,-31.0616,4.6617,DCM,1.566600,,13.311264,1.566600,16.754000,,16.754000,35.853200,,35.853200,233.734500,,246.366200,233.734500,1977.768800
TARA_G100002526,TARA_068,-31.0616,4.6617,DCM,1.566600,,13.311264,1.566600,16.754000,,16.754000,35.853200,,35.853200,233.734500,,246.366200,233.734500,1977.768800
TARA_G100002626,TARA_064,-29.5015,37.9946,DCM,0.000000,,12.088309,12.088309,22.227500,,22.227500,35.508700,,35.508700,209.373800,,223.785250,209.373800,1972.431200
TARA_G100002649,TARA_065,-35.2421,26.3048,DCM,0.000000,,12.810086,12.810086,21.814400,,21.814400,0.000000,,,206.402000,,228.376770,206.402000,1973.263900
TARA_G100002661,TARA_065,-35.1728,26.2868,SRF,0.000000,,12.802575,12.802575,21.819700,,21.819700,35.613900,,35.613900,206.206200,,228.414050,206.206200,1973.179300
TARA_G100002752,TARA_058,-17.3401,42.2821,DCM,0.820270,,,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,,180.299600,
TARA_G100002867,TARA_062,-22.3369,40.3412,SRF,-0.342970,,11.755020,-0.342970,25.083400,,25.083400,35.491500,,35.491500,199.614300,,212.853600,199.614300,1967.207900
TARA_G100002913,TARA_072,-8.7570,-17.9245,DCM,0.190990,,,0.190990,23.819200,,23.819200,36.858600,,36.858600,196.488500,,,196.488500,
TARA_G100002987,TARA_072,-8.7277,-17.9235,SRF,0.159230,,13.395498,0.159230,25.071400,,25.071400,36.596100,,36.596100,198.968200,,210.890730,198.968200,1966.382300
TARA_G100003014,TARA_072,-8.7764,-17.9127,MES,12.315200,,,12.315200,16.474600,,16.474600,35.941200,,35.941200,128.368700,,,128.368700,
TARA_G100003044,TARA_072,-8.7974,-17.9045,MES,11.405400,,,11.405400,17.883200,,17.883200,36.146400,,36.146400,136.841700,,,136.841700,
TARA_G100003063,TARA_072,-8.6996,-17.9926,DCM,0.190990,,,0.190990,23.819200,,23.819200,36.858600,,36.858600,196.488500,,,196.488500,
TARA_G100003127,TARA_076,-20.9724,-35.2724,SRF,0.030608,,12.688213,0.030608,23.356200,,23.356200,37.259300,,37.259300,206.037200,,212.381840,206.037200,1973.518100
TARA_G100003241,TARA_076,-20.9990,-35.3216,SRF,0.030608,,12.688213,0.030608,23.356200,,23.356200,37.259300,,37.259300,206.037200,,212.381840,206.037200,1973.518100
TARA_G100003244,TARA_076,-20.9990,-35.3216,DCM,0.030608,,,0.030608,22.062900,,22.062900,37.005500,,37.005500,205.535400,,,205.535400,
TARA_G100003417,TARA_078,-30.0520,-43.2619,DCM,0.103280,,,0.103280,19.354200,,19.354200,36.448500,,36.448500,217.505700,,,217.505700,
TARA_G100003464,TARA_078,-30.1471,-43.2915,MES,34.550200,,,34.550200,3.598300,,3.598300,34.524900,,34.524900,196.350400,,,196.350400,
TARA_G100003467,TARA_078,-30.1471,-43.2915,MES,34.550200,,,34.550200,3.598300,,3.598300,34.524900,,34.524900,196.350400,,,196.350400,
TARA_G100003932,TARA_082,-47.1899,-58.2724,SRF,15.864300,,15.085438,15.864300,7.322600,,7.322600,34.209700,,34.209700,304.849000,,300.995570,304.849000,2267.046600
TARA_G100004219,TARA_085,-62.1400,-49.3273,SRF,28.785100,,27.616480,28.785100,0.763110,,0.763110,34.518600,,34.518600,345.470800,,365.080000,345.470800,2343.294200
TARA_G100004288,TARA_084,-60.4095,-60.4488,SRF,25.297500,,23.266821,25.297500,1.966500,,1.966500,0.000000,,,338.738300,,343.597470,338.738300,2321.340000
TARA_G100004916,TARA_084,-60.4016,-60.4488,SRF,25.297500,,23.266821,25.297500,1.966500,,1.966500,0.000000,,,338.738300,,343.597470,338.738300,2321.340000
TARA_G100006185,TARA_138,6.3305,-102.9464,SRF,0.414000,,2.672438,0.414000,26.659500,,26.659500,33.581500,,33.581500,196.450800,,206.380480,196.450800,1926.605700
TARA_G100006189,TARA_138,6.3305,-102.9464,SRF,0.414000,,2.672438,0.414000,26.659500,,26.659500,33.581500,,33.581500,196.450800,,206.380480,196.450800,1926.605700
TARA_G100006226,TARA_138,6.3199,-102.9600,SRF,0.414000,,2.672438,0.414000,26.659500,,26.659500,33.581500,,33.581500,196.450800,,206.380480,196.450800,1926.605700
TARA_G100006234,TARA_138,6.3390,-103.0344,DCM,3.400900,,13.605290,3.400900,24.308000,,24.308000,34.513900,,34.513900,154.767400,,162.132260,154.767400,2073.803700
TARA_G100007119,TARA_137,14.2035,-116.6261,SRF,3.441600,,3.500513,3.441600,26.411000,,26.411000,34.044900,,34.044900,195.129200,,206.626360,195.129200,1923.477200
TARA_G100007193,TARA_137,14.1927,-116.6474,SRF,3.077400,,3.500513,3.077400,26.416000,,26.416000,34.026500,,34.026500,195.536300,,206.626360,195.536300,1923.477200
TARA_G100007232,TARA_137,14.1749,-116.7071,SRF,3.077400,,3.500513,3.077400,26.416000,,26.416000,34.026500,,34.026500,195.536300,,206.626360,195.536300,1923.477200
TARA_G100007337,TARA_137,14.1815,-116.6934,DCM,4.507700,,,4.507700,23.710400,,23.710400,34.429000,,34.429000,160.419500,,,160.419500,
TARA_G100007379,TARA_138,6.3094,-102.9606,DCM,6.900200,,14.658865,6.900200,21.875500,,21.875500,34.706200,,34.706200,127.072200,,153.758200,127.072200,2088.100300
TARA_G100007415,TARA_138,6.3572,-103.0631,MES,7.510300,,,7.510300,21.087800,,21.087800,34.747200,,34.747200,100.528300,,,100.528300,
TARA_G100008641,TARA_124,-9.1501,-140.4892,SRF,6.966400,,5.198631,6.966400,26.571300,,26.571300,35.575800,,35.575800,189.611600,,203.994060,189.611600,1990.756500
TARA_G100008657,TARA_125,-8.8818,-142.6111,MIX,5.814900,,,5.814900,26.790900,,26.790900,35.591200,,35.591200,183.528100,,,183.528100,
TARA_G100008662,TARA_125,-8.8818,-142.6111,MIX,5.814900,,,5.814900,26.790900,,26.790900,35.591200,,35.591200,183.528100,,,183.528100,
TARA_G100008750,TARA_109,2.0422,-84.5700,SRF,0.724910,,5.471205,0.724910,27.884500,,27.884500,33.331600,,33.331600,199.702600,,209.932920,199.702600,1967.705100
TARA_G100008792,TARA_109,2.0399,-84.5599,SRF,0.724910,,5.471205,0.724910,27.884500,,27.884500,33.331600,,33.331600,199.702600,,209.932920,199.702600,1967.705100
TARA_G100008799,TARA_109,2.0399,-84.5599,SRF,0.724910,,5.471205,0.724910,27.884500,,27.884500,33.331600,,33.331600,199.702600,,209.932920,199.702600,1967.705100
TARA_G100008801,TARA_109,2.0299,-84.5546,DCM,4.635700,,11.658548,4.635700,26.490800,,26.490800,34.524900,,34.524900,201.216600,,181.594860,201.216600,2085.459700
TARA_G100008817,TARA_109,2.0029,-84.5774,DCM,5.101200,,14.341127,5.101200,25.529100,,25.529100,34.725800,,34.725800,199.104500,,164.501050,199.104500,2111.641000
TARA_G100009455,TARA_100,-12.9119,-96.1101,DCM,1.185500,,8.249334,1.185500,19.972700,,19.972700,35.636800,,35.636800,224.408400,,223.316390,224.408400,2042.135500
TARA_G100009562,TARA_102,-5.2697,-85.2287,DCM,14.209800,,16.996540,14.209800,21.440500,,21.440500,35.042900,,35.042900,131.412500,,153.945950,131.412500,2138.199000
TARA_G100009575,TARA_102,-5.2697,-85.2287,SRF,13.671800,,6.780498,13.671800,24.898100,,24.898100,34.867200,,34.867200,207.113400,,214.054870,207.113400,2086.256300
TARA_G100009592,TARA_102,-5.2669,-85.2732,DCM,14.209800,,16.996540,14.209800,21.440500,,21.440500,35.042900,,35.042900,131.412500,,153.945950,131.412500,2138.199000
TARA_G100009663,TARA_102,-5.2692,-85.2121,DCM,14.209800,,16.996540,14.209800,21.440500,,21.440500,35.042900,,35.042900,131.412500,,153.945950,131.412500,2138.199000
TARA_G100009674,TARA_102,-5.2610,-85.1678,MES,16.713400,,,16.713400,19.724300,,19.724300,34.996700,,34.996700,114.299500,,,114.299500,
TARA_G100009890,TARA_111,-16.9581,-100.6588,SRF,2.302100,,8.000546,2.302100,22.769300,,22.769300,36.140600,,36.140600,208.944600,,214.996340,208.944600,2052.246800
TARA_G100009939,TARA_111,-16.9741,-100.6683,DCM,2.330800,,,2.330800,20.046900,,20.046900,35.876400,,35.876400,210.814200,,,210.814200,
TARA_G100009982,TARA_111,-16.9486,-100.6715,MES,18.913500,,,18.913500,12.748900,,12.748900,34.830900,,34.830900,54.316500,,,54.316500,
TARA_G100009985,TARA_111,-16.9559,-100.7138,DCM,0.486480,,,0.486480,20.076800,,20.076800,35.866500,,35.866500,211.608300,,,211.608300,
TARA_G100010219,TARA_122,-8.9748,-139.2091,DCM,7.421600,,,7.421600,26.209400,,26.209400,35.852000,,35.852000,178.464400,,,178.464400,
TARA_G100010229,TARA_122,-8.9748,-139.2091,DCM,7.421600,,,7.421600,26.209400,,26.209400,35.852000,,35.852000,178.464400,,,178.464400,
TARA_G100010273,TARA_122,-9.0063,-139.1394,DCM,6.352300,,,6.352300,26.316700,,26.316700,35.872300,,35.872300,179.889900,,,179.889900,
TARA_G100010532,TARA_125,-8.9111,-142.5571,SRF,4.532500,,5.219904,4.532500,26.781500,,26.781500,35.595300,,35.595300,187.243300,,203.374240,187.243300,1990.160000
TARA_G100010533,TARA_125,-8.9111,-142.5571,SRF,4.532500,,5.219904,4.532500,26.781500,,26.781500,35.595300,,35.595300,187.243300,,203.374240,187.243300,1990.160000
TARA_G100010543,TARA_124,-9.1504,-140.5216,SRF,4.878600,,5.191730,4.878600,26.520300,,26.520300,35.551800,,35.551800,190.695900,,203.858730,190.695900,1990.720500
TARA_G100010572,TARA_123,-8.9056,-140.2792,SRF,5.050600,,5.194036,5.050600,26.615300,,26.615300,35.523200,,35.523200,190.389400,,202.110460,190.389400,1993.451200
TARA_G100010605,TARA_124,-9.1504,-140.5216,SRF,4.878600,,5.191730,4.878600,26.520300,,26.520300,35.551800,,35.551800,190.695900,,203.858730,190.695900,1990.720500
TARA_G100010632,TARA_125,-8.8940,-142.6310,SRF,6.064300,,5.219904,6.064300,26.857600,,26.857600,35.589300,,35.589300,187.908400,,203.374240,187.908400,1990.160000
TARA_G100016865,TARA_208,69.1124,-51.5117,SRF,1.679100,,0.000000,1.679100,3.211500,,3.211500,33.151300,,33.151300,303.026800,,0.000000,303.026800,0.000000
TARA_G100016925,TARA_210,61.5427,-55.9869,SRF,2.987800,,12.032360,2.987800,5.361300,,5.361300,34.399500,,34.399500,293.404300,,311.197000,293.404300,2204.988000
TARA_G100016940,TARA_210,61.5214,-55.9973,SRF,9.200400,,12.032360,9.200400,5.081000,,5.081000,34.295100,,34.295100,294.211400,,311.197000,294.211400,2204.988000
TARA_G100018012,TARA_188,78.3389,91.6572,SRF,0.000000,,13.791991,13.791991,-1.610800,,-1.610800,33.099700,,33.099700,394.748800,,364.418730,394.748800,2170.399400
TARA_G100018082,TARA_189,77.9464,116.7640,DCM,0.000000,,13.651070,13.651070,-0.764720,,-0.764720,32.993800,,32.993800,379.506300,,377.495330,379.506300,2167.774000
TARA_G100018119,TARA_189,78.0391,116.4105,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_G100018243,TARA_196,71.9120,-154.9145,SRF,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_G100018256,TARA_193,71.0704,174.9916,SRF,-7.388900,,7.591026,-7.388900,2.453700,,2.453700,29.168600,,29.168600,339.319300,,356.671630,339.319300,2148.629600
TARA_G100018310,TARA_180,74.8283,76.2096,DCM,0.000000,,14.599185,14.599185,-1.772300,,-1.772300,33.908200,,33.908200,315.549700,,372.139200,315.549700,2173.784400
TARA_G100018313,TARA_178,77.1604,73.2057,SRF,0.000000,,14.540370,14.540370,0.890890,,0.890890,34.026800,,34.026800,352.713200,,363.899780,352.713200,2180.143000
TARA_G100018330,TARA_180,74.8203,76.2723,DCM,0.000000,,14.599185,14.599185,-1.772300,,-1.772300,33.908200,,33.908200,315.549700,,372.139200,315.549700,2173.784400
TARA_G100018360,TARA_178,77.3047,73.2462,SRF,0.000000,,14.540370,14.540370,1.496400,,1.496400,34.475200,,34.475200,347.473700,,363.899780,347.473700,2180.143000
TARA_G100018376,TARA_180,74.8023,76.1478,SRF,0.000000,,13.792972,13.792972,-1.001800,,-1.001800,29.383500,,29.383500,368.143100,,373.814400,368.143100,2165.417700
TARA_G100018409,TARA_180,74.8024,76.1503,DCM,0.000000,,14.599185,14.599185,-1.772300,,-1.772300,33.908200,,33.908200,315.549700,,372.139200,315.549700,2173.784400
TARA_G100018447,TARA_194,73.3275,-168.8142,DCM,-0.748390,,11.243971,-0.748390,1.170200,,1.170200,30.805100,,30.805100,409.068900,,363.618530,409.068900,2158.791300
TARA_G100018455,TARA_194,73.3275,-168.8142,DCM,-0.748390,,11.243971,-0.748390,1.170200,,1.170200,30.805100,,30.805100,409.068900,,363.618530,409.068900,2158.791300
TARA_G100018501,TARA_194,73.3626,-168.6933,DCM,-0.748390,,11.243971,-0.748390,1.170200,,1.170200,30.805100,,30.805100,409.068900,,363.618530,409.068900,2158.791300
TARA_G100018884,TARA_173,78.9564,79.4201,SRF,3.742000,,14.955015,3.742000,-0.421500,,-0.421500,33.688200,,33.688200,390.279500,,368.370200,390.279500,2178.135500
TARA_G100018916,TARA_173,78.9299,79.2276,SRF,3.742000,,14.955015,3.742000,-0.421500,,-0.421500,33.688200,,33.688200,390.279500,,368.370200,390.279500,2178.135500
TARA_G100018981,TARA_173,78.9537,79.3788,SRF,3.742000,,14.955015,3.742000,-0.421500,,-0.421500,33.688200,,33.688200,390.279500,,368.370200,390.279500,2178.135500
